city,timestamp,temperature,season
New York,2016-08-10,24.739426865983987,summer
New York,2016-08-11,19.174540250218747,summer
New York,2016-08-12,27.626853946388863,summer
New York,2016-08-13,31.506823946937594,summer
New York,2016-08-14,27.73318875405381,summer
New York,2016-08-15,29.35645167655299,summer
New York,2016-08-16,24.83696852629211,summer
New York,2016-08-17,22.92311756333848,summer
New York,2016-08-18,27.951032722294013,summer
New York,2016-08-19,19.690435730130094,summer
New York,2016-08-20,27.755207386559025,summer
New York,2016-08-21,18.494727397772284,summer
New York,2016-08-22,19.071531883443733,summer
New York,2016-08-23,28.316431180596147,summer
New York,2016-08-24,19.870083745559953,summer
New York,2016-08-25,18.268135590617163,summer
New York,2016-08-26,15.420638174655576,summer
New York,2016-08-27,21.76246863255459,summer
New York,2016-08-28,28.138725309159394,summer
New York,2016-08-29,31.62645240370611,summer
New York,2016-08-30,30.642995329393322,summer
New York,2016-08-31,28.929168730984546,summer
New York,2016-09-01,16.67817940737816,autumn
New York,2016-09-02,4.190384359776664,autumn
New York,2016-09-03,10.390752354276064,autumn
New York,2016-09-04,10.162368257059144,autumn
New York,2016-09-05,15.707648643008309,autumn
New York,2016-09-06,23.65707675928998,autumn
New York,2016-09-07,10.52771821086667,autumn
New York,2016-09-08,16.388622470619204,autumn
New York,2016-09-09,10.975507818561475,autumn
New York,2016-09-10,9.005633113262821,autumn
New York,2016-09-11,-1.725084660025209,autumn
New York,2016-09-12,21.97310548207641,autumn
New York,2016-09-13,14.902132552791457,autumn
New York,2016-09-14,16.067725133461767,autumn
New York,2016-09-15,23.363610677828603,autumn
New York,2016-09-16,20.916359453025855,autumn
New York,2016-09-17,12.10169081059836,autumn
New York,2016-09-18,16.187985606789926,autumn
New York,2016-09-19,12.930225173893895,autumn
New York,2016-09-20,14.417564215968879,autumn
New York,2016-09-21,18.81999733031362,autumn
New York,2016-09-22,17.7794221691205,autumn
New York,2016-09-23,13.426137787317828,autumn
New York,2016-09-24,19.89777631832875,autumn
New York,2016-09-25,13.863026321775836,autumn
New York,2016-09-26,13.065324041529717,autumn
New York,2016-09-27,23.19236756417346,autumn
New York,2016-09-28,19.018783368456077,autumn
New York,2016-09-29,15.99097778618137,autumn
New York,2016-09-30,7.746204203302993,autumn
New York,2016-10-01,13.085099475879748,autumn
New York,2016-10-02,16.55771301039782,autumn
New York,2016-10-03,16.40642422423183,autumn
New York,2016-10-04,10.78019644775128,autumn
New York,2016-10-05,12.843724356092256,autumn
New York,2016-10-06,13.832180850041173,autumn
New York,2016-10-07,16.575106218540785,autumn
New York,2016-10-08,16.891911347984884,autumn
New York,2016-10-09,11.331036215327472,autumn
New York,2016-10-10,12.454711666933433,autumn
New York,2016-10-11,12.654313473647033,autumn
New York,2016-10-12,11.74315759452264,autumn
New York,2016-10-13,9.88020497014185,autumn
New York,2016-10-14,10.125610763950727,autumn
New York,2016-10-15,10.735499155123053,autumn
New York,2016-10-16,9.83994805678423,autumn
New York,2016-10-17,17.212273533586412,autumn
New York,2016-10-18,18.81146899177282,autumn
New York,2016-10-19,19.599471471174983,autumn
New York,2016-10-20,20.191643072003966,autumn
New York,2016-10-21,3.214565705000838,autumn
New York,2016-10-22,9.639602327500986,autumn
New York,2016-10-23,15.732571092035997,autumn
New York,2016-10-24,13.87943050817159,autumn
New York,2016-10-25,16.943973142111997,autumn
New York,2016-10-26,14.387261069952983,autumn
New York,2016-10-27,18.766865546625873,autumn
New York,2016-10-28,21.94326020289009,autumn
New York,2016-10-29,8.291700021050435,autumn
New York,2016-10-30,17.63211760296153,autumn
New York,2016-10-31,14.451015206823214,autumn
New York,2016-11-01,27.113753052535753,autumn
New York,2016-11-02,19.567727635918736,autumn
New York,2016-11-03,21.74451621217292,autumn
New York,2016-11-04,16.903126310897747,autumn
New York,2016-11-05,12.203394407036544,autumn
New York,2016-11-06,16.70001697100676,autumn
New York,2016-11-07,20.5312235122452,autumn
New York,2016-11-08,25.376987181340773,autumn
New York,2016-11-09,15.105365140831655,autumn
New York,2016-11-10,27.825272944142924,autumn
New York,2016-11-11,4.196412827124362,autumn
New York,2016-11-12,22.027489614112643,autumn
New York,2016-11-13,22.649447124473543,autumn
New York,2016-11-14,14.958238767233922,autumn
New York,2016-11-15,15.985512861483471,autumn
New York,2016-11-16,15.50281623947956,autumn
New York,2016-11-17,17.202402108620202,autumn
New York,2016-11-18,1.4087381005034572,autumn
New York,2016-11-19,14.048023558214725,autumn
New York,2016-11-20,11.343075479011643,autumn
New York,2016-11-21,13.493025205857261,autumn
New York,2016-11-22,17.650772421951423,autumn
New York,2016-11-23,15.47215497337518,autumn
New York,2016-11-24,18.81830092576854,autumn
New York,2016-11-25,19.560989231035137,autumn
New York,2016-11-26,19.45554237916921,autumn
New York,2016-11-27,27.799698650791683,autumn
New York,2016-11-28,7.836231622184995,autumn
New York,2016-11-29,11.83242574195463,autumn
New York,2016-11-30,18.583154059142558,autumn
New York,2016-12-01,-4.994250300948095,winter
New York,2016-12-02,-0.5482435636383466,winter
New York,2016-12-03,2.1681646790798057,winter
New York,2016-12-04,-5.620640769336838,winter
New York,2016-12-05,10.458675080914432,winter
New York,2016-12-06,8.321312720141114,winter
New York,2016-12-07,-0.6834035440935649,winter
New York,2016-12-08,9.424742771329338,winter
New York,2016-12-09,-7.160698220926721,winter
New York,2016-12-10,0.8614634423523627,winter
New York,2016-12-11,2.3166364212751693,winter
New York,2016-12-12,-0.15080051662805705,winter
New York,2016-12-13,3.921460769486525,winter
New York,2016-12-14,4.87526255646363,winter
New York,2016-12-15,2.04018111120654,winter
New York,2016-12-16,-2.6633432609486696,winter
New York,2016-12-17,3.6425682577635667,winter
New York,2016-12-18,10.229052868127898,winter
New York,2016-12-19,-2.73875555052674,winter
New York,2016-12-20,-0.8076614690274858,winter
New York,2016-12-21,-1.5617143470301627,winter
New York,2016-12-22,-8.886578665075142,winter
New York,2016-12-23,1.5497776494421687,winter
New York,2016-12-24,6.535881767581763,winter
New York,2016-12-25,-2.329812746445142,winter
New York,2016-12-26,-2.6152641070707334,winter
New York,2016-12-27,-5.144949727132598,winter
New York,2016-12-28,-3.1105390597122176,winter
New York,2016-12-29,0.3867063846430893,winter
New York,2016-12-30,1.9014378209368368,winter
New York,2016-12-31,4.339652634767454,winter
New York,2017-01-01,5.093509813921276,winter
New York,2017-01-02,-1.6931143853241633,winter
New York,2017-01-03,-1.4691715280733195,winter
New York,2017-01-04,-2.1392238174654072,winter
New York,2017-01-05,0.01438897813546183,winter
New York,2017-01-06,-4.320799599276231,winter
New York,2017-01-07,5.86716555031933,winter
New York,2017-01-08,5.899819453695759,winter
New York,2017-01-09,-10.208033334313939,winter
New York,2017-01-10,1.428167791831307,winter
New York,2017-01-11,0.6621270072446267,winter
New York,2017-01-12,5.347058062386628,winter
New York,2017-01-13,4.287861958019753,winter
New York,2017-01-14,7.042397826238215,winter
New York,2017-01-15,-5.631638553828,winter
New York,2017-01-16,-7.049041779706694,winter
New York,2017-01-17,-4.0144794233850085,winter
New York,2017-01-18,1.0025970384195044,winter
New York,2017-01-19,4.565157184724448,winter
New York,2017-01-20,3.7847964293664877,winter
New York,2017-01-21,-11.94830925229666,winter
New York,2017-01-22,3.772775477439618,winter
New York,2017-01-23,-16.376351345849997,winter
New York,2017-01-24,5.791679955954917,winter
New York,2017-01-25,-3.4197314496261515,winter
New York,2017-01-26,-6.136619772328254,winter
New York,2017-01-27,-3.5098630196475176,winter
New York,2017-01-28,6.253315400580001,winter
New York,2017-01-29,-2.019632582457807,winter
New York,2017-01-30,-4.029171489538533,winter
New York,2017-01-31,0.12317050094875853,winter
New York,2017-02-01,-2.4555417594325095,winter
New York,2017-02-02,-0.18068029022679882,winter
New York,2017-02-03,-5.329627320368528,winter
New York,2017-02-04,-6.146353552890226,winter
New York,2017-02-05,0.5315975144701616,winter
New York,2017-02-06,-3.9743850000326892,winter
New York,2017-02-07,-1.8593273473330674,winter
New York,2017-02-08,1.6108712851245077,winter
New York,2017-02-09,4.905541964538999,winter
New York,2017-02-10,3.7980783937400036,winter
New York,2017-02-11,3.1780499852482946,winter
New York,2017-02-12,-5.065078912780288,winter
New York,2017-02-13,0.9632684518999047,winter
New York,2017-02-14,0.8444123384701545,winter
New York,2017-02-15,-10.001001681105082,winter
New York,2017-02-16,-5.89291390488475,winter
New York,2017-02-17,-1.1725018350192549,winter
New York,2017-02-18,3.5280845722866925,winter
New York,2017-02-19,1.6204121047999602,winter
New York,2017-02-20,2.1444757195532915,winter
New York,2017-02-21,5.917976232349218,winter
New York,2017-02-22,6.66980065365181,winter
New York,2017-02-23,5.62691834122525,winter
New York,2017-02-24,0.5955767717297287,winter
New York,2017-02-25,4.678693312875383,winter
New York,2017-02-26,1.7367316649828057,winter
New York,2017-02-27,4.053959954913731,winter
New York,2017-02-28,-4.477966907804704,winter
New York,2017-03-01,7.74642977761772,spring
New York,2017-03-02,8.981145758429644,spring
New York,2017-03-03,0.5647859220827944,spring
New York,2017-03-04,5.58232566955927,spring
New York,2017-03-05,11.185305561282519,spring
New York,2017-03-06,25.15559987983202,spring
New York,2017-03-07,8.463747977095355,spring
New York,2017-03-08,4.604601147254179,spring
New York,2017-03-09,11.88166811987816,spring
New York,2017-03-10,6.03160093195373,spring
New York,2017-03-11,5.86256117654352,spring
New York,2017-03-12,1.285498171586923,spring
New York,2017-03-13,7.184587689906391,spring
New York,2017-03-14,12.959600969998517,spring
New York,2017-03-15,8.93306100603799,spring
New York,2017-03-16,12.895906942113706,spring
New York,2017-03-17,14.26497011259195,spring
New York,2017-03-18,7.823042795418383,spring
New York,2017-03-19,12.273320495763482,spring
New York,2017-03-20,11.089265844937852,spring
New York,2017-03-21,3.1114428804601104,spring
New York,2017-03-22,12.665673458688268,spring
New York,2017-03-23,5.481594253571059,spring
New York,2017-03-24,4.6981404859976905,spring
New York,2017-03-25,20.010949174329426,spring
New York,2017-03-26,10.802613020262125,spring
New York,2017-03-27,2.6137976845196356,spring
New York,2017-03-28,5.158669001739755,spring
New York,2017-03-29,2.844675748965795,spring
New York,2017-03-30,10.44855879391563,spring
New York,2017-03-31,15.520845116060768,spring
New York,2017-04-01,13.358473601545498,spring
New York,2017-04-02,6.216401682958977,spring
New York,2017-04-03,10.050137899148428,spring
New York,2017-04-04,15.096677039650299,spring
New York,2017-04-05,12.923202629718459,spring
New York,2017-04-06,14.396313889198616,spring
New York,2017-04-07,20.90018412650704,spring
New York,2017-04-08,7.678398935080407,spring
New York,2017-04-09,16.297662297147024,spring
New York,2017-04-10,9.828993499627432,spring
New York,2017-04-11,6.768355803624812,spring
New York,2017-04-12,15.128703572717743,spring
New York,2017-04-13,7.928674490226371,spring
New York,2017-04-14,5.565360196954655,spring
New York,2017-04-15,13.155649934569762,spring
New York,2017-04-16,8.804422838417226,spring
New York,2017-04-17,8.03285993273224,spring
New York,2017-04-18,1.1158965284483346,spring
New York,2017-04-19,6.904807508904308,spring
New York,2017-04-20,16.89329341332098,spring
New York,2017-04-21,6.8027126485618306,spring
New York,2017-04-22,-0.9331426192888181,spring
New York,2017-04-23,11.974762411730108,spring
New York,2017-04-24,12.096590316078824,spring
New York,2017-04-25,11.888159181083969,spring
New York,2017-04-26,8.053308129428556,spring
New York,2017-04-27,8.47280268789737,spring
New York,2017-04-28,7.423800861749154,spring
New York,2017-04-29,6.22391815531069,spring
New York,2017-04-30,12.280735847760461,spring
New York,2017-05-01,15.00560954123797,spring
New York,2017-05-02,10.430013995576548,spring
New York,2017-05-03,2.6519118869682723,spring
New York,2017-05-04,16.24430778578021,spring
New York,2017-05-05,8.404219181522915,spring
New York,2017-05-06,16.024551289138035,spring
New York,2017-05-07,3.1565502088869577,spring
New York,2017-05-08,11.601002389468768,spring
New York,2017-05-09,13.193952165187788,spring
New York,2017-05-10,6.008229324793652,spring
New York,2017-05-11,16.768417675739414,spring
New York,2017-05-12,10.777380380913222,spring
New York,2017-05-13,13.405152663120909,spring
New York,2017-05-14,6.897167979288442,spring
New York,2017-05-15,13.303157325799079,spring
New York,2017-05-16,11.827604593734057,spring
New York,2017-05-17,8.894611932880487,spring
New York,2017-05-18,17.323519329897742,spring
New York,2017-05-19,6.521170894512668,spring
New York,2017-05-20,5.22620088889603,spring
New York,2017-05-21,2.3109928370289268,spring
New York,2017-05-22,13.681301417100247,spring
New York,2017-05-23,9.164842601429584,spring
New York,2017-05-24,13.459591319939397,spring
New York,2017-05-25,11.609402022838585,spring
New York,2017-05-26,9.491415259875337,spring
New York,2017-05-27,8.255504029570302,spring
New York,2017-05-28,13.761942154842457,spring
New York,2017-05-29,10.166961203171915,spring
New York,2017-05-30,2.769508365867198,spring
New York,2017-05-31,1.2942586774311016,spring
New York,2017-06-01,25.17058485086016,summer
New York,2017-06-02,18.889190421289378,summer
New York,2017-06-03,26.82644533990204,summer
New York,2017-06-04,24.7014313876362,summer
New York,2017-06-05,20.67932302373366,summer
New York,2017-06-06,28.6337604993042,summer
New York,2017-06-07,28.18155198788197,summer
New York,2017-06-08,25.12211730224001,summer
New York,2017-06-09,22.297652923827368,summer
New York,2017-06-10,23.57708864710715,summer
New York,2017-06-11,22.62731002304505,summer
New York,2017-06-12,34.06741770522749,summer
New York,2017-06-13,25.1865712525035,summer
New York,2017-06-14,19.064822836347904,summer
New York,2017-06-15,25.833268687632486,summer
New York,2017-06-16,25.802817597425797,summer
New York,2017-06-17,28.763562141228142,summer
New York,2017-06-18,31.33493440697262,summer
New York,2017-06-19,26.455206328676407,summer
New York,2017-06-20,21.816288856748578,summer
New York,2017-06-21,26.29536352597912,summer
New York,2017-06-22,20.323171002300782,summer
New York,2017-06-23,29.261795246420608,summer
New York,2017-06-24,32.05660392065334,summer
New York,2017-06-25,25.54766438137729,summer
New York,2017-06-26,32.265238244862175,summer
New York,2017-06-27,30.96283266370986,summer
New York,2017-06-28,27.037239514754983,summer
New York,2017-06-29,26.696139679865087,summer
New York,2017-06-30,17.47319749952514,summer
New York,2017-07-01,25.127436283740693,summer
New York,2017-07-02,26.62279543271237,summer
New York,2017-07-03,28.672312762549463,summer
New York,2017-07-04,17.772456923394667,summer
New York,2017-07-05,19.808836887245125,summer
New York,2017-07-06,17.152659089097654,summer
New York,2017-07-07,30.189215257680953,summer
New York,2017-07-08,21.577238738103663,summer
New York,2017-07-09,18.589117744731386,summer
New York,2017-07-10,25.18146602517096,summer
New York,2017-07-11,24.37270756500006,summer
New York,2017-07-12,23.59721831439656,summer
New York,2017-07-13,30.285355366665293,summer
New York,2017-07-14,23.099941291619107,summer
New York,2017-07-15,29.197353980275683,summer
New York,2017-07-16,25.024478419176937,summer
New York,2017-07-17,30.49315031447735,summer
New York,2017-07-18,21.92023348593029,summer
New York,2017-07-19,32.9304663655869,summer
New York,2017-07-20,26.8445709751886,summer
New York,2017-07-21,30.55732347026247,summer
New York,2017-07-22,34.234635841886934,summer
New York,2017-07-23,24.960931020838252,summer
New York,2017-07-24,19.528654199719988,summer
New York,2017-07-25,29.23679697467891,summer
New York,2017-07-26,26.491106433996404,summer
New York,2017-07-27,28.123239347927267,summer
New York,2017-07-28,23.185626957438256,summer
New York,2017-07-29,17.699361009670525,summer
New York,2017-07-30,27.951419228330796,summer
New York,2017-07-31,20.66905928372389,summer
New York,2017-08-01,25.70183526719101,summer
New York,2017-08-02,19.019852821767074,summer
New York,2017-08-03,20.99154453122375,summer
New York,2017-08-04,29.36583959255624,summer
New York,2017-08-05,22.295058228478986,summer
New York,2017-08-06,27.328722109051306,summer
New York,2017-08-07,22.71499909633649,summer
New York,2017-08-08,20.4123635555338,summer
New York,2017-08-09,30.756520409938076,summer
New York,2017-08-10,14.558548139002799,summer
New York,2017-08-11,23.959398067097943,summer
New York,2017-08-12,21.133385984638593,summer
New York,2017-08-13,20.699584673680647,summer
New York,2017-08-14,25.4621426865345,summer
New York,2017-08-15,23.596662845843994,summer
New York,2017-08-16,27.538448955708343,summer
New York,2017-08-17,26.671471696237937,summer
New York,2017-08-18,37.73482636255299,summer
New York,2017-08-19,24.028647685979625,summer
New York,2017-08-20,18.735182790491947,summer
New York,2017-08-21,30.158533942590754,summer
New York,2017-08-22,28.66011104450028,summer
New York,2017-08-23,25.695924552389748,summer
New York,2017-08-24,27.679906318980443,summer
New York,2017-08-25,28.49900721237013,summer
New York,2017-08-26,33.55558860082288,summer
New York,2017-08-27,23.910884941166792,summer
New York,2017-08-28,17.833213011122854,summer
New York,2017-08-29,25.156039284574018,summer
New York,2017-08-30,28.678053189524928,summer
New York,2017-08-31,29.55152660806296,summer
New York,2017-09-01,8.568548150525373,autumn
New York,2017-09-02,19.444511436365126,autumn
New York,2017-09-03,26.798753464395155,autumn
New York,2017-09-04,12.598176787299698,autumn
New York,2017-09-05,12.267709679667087,autumn
New York,2017-09-06,7.137192525356216,autumn
New York,2017-09-07,10.262081841170042,autumn
New York,2017-09-08,15.386275942422792,autumn
New York,2017-09-09,15.082356507455446,autumn
New York,2017-09-10,17.17000989600358,autumn
New York,2017-09-11,16.455479297711985,autumn
New York,2017-09-12,12.504574533610983,autumn
New York,2017-09-13,14.101546530784244,autumn
New York,2017-09-14,7.303806218950134,autumn
New York,2017-09-15,9.932023389593144,autumn
New York,2017-09-16,12.453193494678855,autumn
New York,2017-09-17,2.606608420679164,autumn
New York,2017-09-18,18.360333548625523,autumn
New York,2017-09-19,17.753607510516304,autumn
New York,2017-09-20,14.558016616932521,autumn
New York,2017-09-21,15.546298133892703,autumn
New York,2017-09-22,15.617369966591793,autumn
New York,2017-09-23,12.590960273918975,autumn
New York,2017-09-24,3.326081921724373,autumn
New York,2017-09-25,20.051656413556422,autumn
New York,2017-09-26,13.437278712947482,autumn
New York,2017-09-27,13.618268360806402,autumn
New York,2017-09-28,12.005246267793579,autumn
New York,2017-09-29,16.818729473889753,autumn
New York,2017-09-30,15.144998024538905,autumn
New York,2017-10-01,6.1449369209713804,autumn
New York,2017-10-02,14.206670283154649,autumn
New York,2017-10-03,12.413863409492297,autumn
New York,2017-10-04,21.906199506706912,autumn
New York,2017-10-05,17.016869569745385,autumn
New York,2017-10-06,19.581848783804297,autumn
New York,2017-10-07,28.71160593720725,autumn
New York,2017-10-08,21.278767887565404,autumn
New York,2017-10-09,12.020681253934764,autumn
New York,2017-10-10,14.692694081286232,autumn
New York,2017-10-11,6.160917378932725,autumn
New York,2017-10-12,17.431868655497922,autumn
New York,2017-10-13,7.85004264456862,autumn
New York,2017-10-14,17.651662208607807,autumn
New York,2017-10-15,12.227260290797146,autumn
New York,2017-10-16,24.697164555654037,autumn
New York,2017-10-17,17.010520265230213,autumn
New York,2017-10-18,8.041632379760122,autumn
New York,2017-10-19,23.733006596885772,autumn
New York,2017-10-20,9.761745280058506,autumn
New York,2017-10-21,15.731730889466721,autumn
New York,2017-10-22,14.62500719642201,autumn
New York,2017-10-23,11.046111702169286,autumn
New York,2017-10-24,6.660234340497189,autumn
New York,2017-10-25,14.650550878909424,autumn
New York,2017-10-26,2.8385558843700265,autumn
New York,2017-10-27,12.068540524071949,autumn
New York,2017-10-28,13.086734430778506,autumn
New York,2017-10-29,26.869697821285587,autumn
New York,2017-10-30,3.607277913745477,autumn
New York,2017-10-31,15.898713323002307,autumn
New York,2017-11-01,18.473491381634254,autumn
New York,2017-11-02,17.678729020119068,autumn
New York,2017-11-03,13.964737279490201,autumn
New York,2017-11-04,6.092921888851715,autumn
New York,2017-11-05,17.65114571442566,autumn
New York,2017-11-06,21.352349709507493,autumn
New York,2017-11-07,19.638316486395162,autumn
New York,2017-11-08,17.268221438915436,autumn
New York,2017-11-09,9.05895943545251,autumn
New York,2017-11-10,10.609251324492915,autumn
New York,2017-11-11,8.28618450898351,autumn
New York,2017-11-12,17.353722334573757,autumn
New York,2017-11-13,18.375100966157646,autumn
New York,2017-11-14,12.390339847634175,autumn
New York,2017-11-15,13.408587981032833,autumn
New York,2017-11-16,12.287702083429657,autumn
New York,2017-11-17,15.371286351532415,autumn
New York,2017-11-18,14.204542634903719,autumn
New York,2017-11-19,8.883578832970757,autumn
New York,2017-11-20,12.827909255249253,autumn
New York,2017-11-21,17.251118154316345,autumn
New York,2017-11-22,16.868664846663624,autumn
New York,2017-11-23,17.86243518450833,autumn
New York,2017-11-24,18.30520502475079,autumn
New York,2017-11-25,6.897669032224004,autumn
New York,2017-11-26,29.392923660946135,autumn
New York,2017-11-27,6.985176834423018,autumn
New York,2017-11-28,23.809080578093585,autumn
New York,2017-11-29,11.538233110453907,autumn
New York,2017-11-30,18.215745730598368,autumn
New York,2017-12-01,-5.283837192186075,winter
New York,2017-12-02,-1.0959746236102244,winter
New York,2017-12-03,-7.20228075864897,winter
New York,2017-12-04,-4.632495217978123,winter
New York,2017-12-05,4.677974974220515,winter
New York,2017-12-06,-0.803668472643909,winter
New York,2017-12-07,4.044806696506055,winter
New York,2017-12-08,2.3119613565208037,winter
New York,2017-12-09,3.149148341484424,winter
New York,2017-12-10,-1.885550045105566,winter
New York,2017-12-11,-5.330148298719697,winter
New York,2017-12-12,-0.5667752446818174,winter
New York,2017-12-13,-2.274724993250774,winter
New York,2017-12-14,-4.889493293208355,winter
New York,2017-12-15,-0.6328641081957175,winter
New York,2017-12-16,-1.5305278581767825,winter
New York,2017-12-17,-0.4901928024392652,winter
New York,2017-12-18,1.2521504737132312,winter
New York,2017-12-19,-8.023834430507303,winter
New York,2017-12-20,6.68793780239468,winter
New York,2017-12-21,1.423736616662738,winter
New York,2017-12-22,9.785592099316357,winter
New York,2017-12-23,0.41630769971077275,winter
New York,2017-12-24,-4.9689333618978795,winter
New York,2017-12-25,-3.847708418930557,winter
New York,2017-12-26,-4.816249922117159,winter
New York,2017-12-27,0.6915974954049048,winter
New York,2017-12-28,-3.207043650302985,winter
New York,2017-12-29,2.8108387010824605,winter
New York,2017-12-30,1.053462059190924,winter
New York,2017-12-31,4.760047143912575,winter
New York,2018-01-01,-2.8229436942917334,winter
New York,2018-01-02,2.276445600321652,winter
New York,2018-01-03,9.508385809718227,winter
New York,2018-01-04,-9.675887572827195,winter
New York,2018-01-05,-2.7266240512264184,winter
New York,2018-01-06,-2.683102794198981,winter
New York,2018-01-07,-3.599764638574325,winter
New York,2018-01-08,7.8656015239426855,winter
New York,2018-01-09,5.798537627045607,winter
New York,2018-01-10,-13.696952038649606,winter
New York,2018-01-11,-4.42208250824708,winter
New York,2018-01-12,3.429018257954363,winter
New York,2018-01-13,0.2464492937236275,winter
New York,2018-01-14,1.7820831478684265,winter
New York,2018-01-15,4.821347211402723,winter
New York,2018-01-16,-1.0417937689096206,winter
New York,2018-01-17,6.529801202873061,winter
New York,2018-01-18,17.52442426032076,winter
New York,2018-01-19,-5.054127246473871,winter
New York,2018-01-20,1.0062490270553353,winter
New York,2018-01-21,-0.7632950582818999,winter
New York,2018-01-22,-3.8194866668692864,winter
New York,2018-01-23,-6.20246673572316,winter
New York,2018-01-24,4.5306215263681935,winter
New York,2018-01-25,-4.045019717212402,winter
New York,2018-01-26,2.3518144460311103,winter
New York,2018-01-27,-4.778509182571628,winter
New York,2018-01-28,-7.711368403110729,winter
New York,2018-01-29,2.3427389638590417,winter
New York,2018-01-30,-1.5895514163109565,winter
New York,2018-01-31,-2.2803366664223343,winter
New York,2018-02-01,0.8951673419403927,winter
New York,2018-02-02,0.8307121645703155,winter
New York,2018-02-03,-0.8588227890509346,winter
New York,2018-02-04,-3.996504506755679,winter
New York,2018-02-05,-3.3015354014561753,winter
New York,2018-02-06,-8.367899146890535,winter
New York,2018-02-07,-3.202531236825074,winter
New York,2018-02-08,-4.669516598220443,winter
New York,2018-02-09,-0.9825321176674707,winter
New York,2018-02-10,-0.9788164926724764,winter
New York,2018-02-11,-3.264869930290384,winter
New York,2018-02-12,9.829180108659855,winter
New York,2018-02-13,5.546018112898334,winter
New York,2018-02-14,0.5908730103449699,winter
New York,2018-02-15,6.1518877294949315,winter
New York,2018-02-16,4.757611286369171,winter
New York,2018-02-17,-7.783632144007385,winter
New York,2018-02-18,1.8582155840275572,winter
New York,2018-02-19,-3.968678205270674,winter
New York,2018-02-20,5.014028332664382,winter
New York,2018-02-21,-0.2473612054218681,winter
New York,2018-02-22,0.7447347622239269,winter
New York,2018-02-23,-0.806087387602269,winter
New York,2018-02-24,-3.7092299034450846,winter
New York,2018-02-25,4.547837480435295,winter
New York,2018-02-26,-0.9109470758261662,winter
New York,2018-02-27,-0.6248320354376503,winter
New York,2018-02-28,-5.976642178379125,winter
New York,2018-03-01,7.8500411152007885,spring
New York,2018-03-02,6.516074915474,spring
New York,2018-03-03,11.827545755403063,spring
New York,2018-03-04,5.166309215345003,spring
New York,2018-03-05,8.293426134089328,spring
New York,2018-03-06,5.251794580925483,spring
New York,2018-03-07,15.397634398460177,spring
New York,2018-03-08,12.52787088300988,spring
New York,2018-03-09,9.685322704838775,spring
New York,2018-03-10,6.1736279000145275,spring
New York,2018-03-11,1.5938207393084047,spring
New York,2018-03-12,0.6035297801386064,spring
New York,2018-03-13,7.491410313689372,spring
New York,2018-03-14,14.17972735077888,spring
New York,2018-03-15,8.502691981686555,spring
New York,2018-03-16,8.877741217865708,spring
New York,2018-03-17,16.436811528346777,spring
New York,2018-03-18,12.451785783334145,spring
New York,2018-03-19,22.88450153374326,spring
New York,2018-03-20,18.085866795192157,spring
New York,2018-03-21,8.84189677849393,spring
New York,2018-03-22,4.51151818260192,spring
New York,2018-03-23,9.937725976571581,spring
New York,2018-03-24,8.268736782114011,spring
New York,2018-03-25,4.288087666889471,spring
New York,2018-03-26,13.445636248326055,spring
New York,2018-03-27,16.523518488426546,spring
New York,2018-03-28,7.936722701261922,spring
New York,2018-03-29,17.527710429072158,spring
New York,2018-03-30,2.8710352101439462,spring
New York,2018-03-31,10.914760212624762,spring
New York,2018-04-01,16.98245237897481,spring
New York,2018-04-02,11.767559654964474,spring
New York,2018-04-03,18.24119658497952,spring
New York,2018-04-04,3.8331402463005393,spring
New York,2018-04-05,5.5386691558348815,spring
New York,2018-04-06,8.753216116438008,spring
New York,2018-04-07,6.303031021342768,spring
New York,2018-04-08,9.34800174330135,spring
New York,2018-04-09,10.310364541059299,spring
New York,2018-04-10,4.723870663657639,spring
New York,2018-04-11,9.071814467275573,spring
New York,2018-04-12,6.578428557724462,spring
New York,2018-04-13,16.199796182823082,spring
New York,2018-04-14,7.411573542495635,spring
New York,2018-04-15,2.8264562978043797,spring
New York,2018-04-16,4.046380913849523,spring
New York,2018-04-17,17.530660770890258,spring
New York,2018-04-18,10.388877633773093,spring
New York,2018-04-19,8.5969016558386,spring
New York,2018-04-20,7.695641645168377,spring
New York,2018-04-21,3.7371062168908766,spring
New York,2018-04-22,6.700403525024206,spring
New York,2018-04-23,11.838866576797335,spring
New York,2018-04-24,7.177969707650718,spring
New York,2018-04-25,15.100065224619929,spring
New York,2018-04-26,16.52167983873284,spring
New York,2018-04-27,5.04452848114851,spring
New York,2018-04-28,6.854711612897625,spring
New York,2018-04-29,6.731066182534303,spring
New York,2018-04-30,14.766453034919842,spring
New York,2018-05-01,10.22289334562723,spring
New York,2018-05-02,11.940869393037097,spring
New York,2018-05-03,13.244225136752497,spring
New York,2018-05-04,5.966356045525528,spring
New York,2018-05-05,3.735226494613413,spring
New York,2018-05-06,11.716098038984837,spring
New York,2018-05-07,5.072239345630786,spring
New York,2018-05-08,14.106709705966233,spring
New York,2018-05-09,5.364549522717501,spring
New York,2018-05-10,7.327330604382687,spring
New York,2018-05-11,3.0842336974081777,spring
New York,2018-05-12,13.291809900435545,spring
New York,2018-05-13,4.200701629438123,spring
New York,2018-05-14,16.23468200371005,spring
New York,2018-05-15,18.019979638195956,spring
New York,2018-05-16,6.442260853875359,spring
New York,2018-05-17,10.217294169738897,spring
New York,2018-05-18,10.462320221408357,spring
